#First case with k = 0.1 and B = 11.0
#u              v              
-1.814125       -5.610261      
-1.870228       -5.644224      
-1.926670       -5.672372      
-1.983394       -5.694301      
-2.040337       -5.709594      
-2.097433       -5.717831      
-2.154611       -5.718587      
-2.211797       -5.711434      
-2.268911       -5.695948      
-2.325871       -5.671706      
-2.382588       -5.638295      
-2.438971       -5.595314      
-2.494924       -5.542376      
-2.550348       -5.479116      
-2.605139       -5.405190      
-2.659191       -5.320288      
-2.712394       -5.224129      
-2.764635       -5.116476      
-2.815800       -4.997131      
-2.865771       -4.865947      
-2.914431       -4.722830      
-2.961659       -4.567745      
-3.007336       -4.400716      
-3.051343       -4.221835      
-3.093562       -4.031263      
-3.133874       -3.829230      
-3.172167       -3.616043      
-3.208327       -3.392080      
-3.242248       -3.157798      
-3.273826       -2.913724      
-3.302963       -2.660462      
-3.329568       -2.398685      
-3.353555       -2.129132      
-3.374846       -1.852606      
-3.393372       -1.569967      
-3.409072       -1.282127      
-3.421893       -0.990042      
-3.431793       -0.694704      
-3.438740       -0.397134      
-3.442712       -0.098372      
-3.443695       0.200532       
-3.441690       0.498525       
-3.436705       0.794562       
-3.428759       1.087618       
-3.417883       1.376691       
-3.404116       1.660814       
-3.387508       1.939063       
-3.368117       2.210564       
-3.346012       2.474496       
-3.321267       2.730103       
-3.293966       2.976693       
-3.264199       3.213644       
-3.232062       3.440407       
-3.197658       3.656507       
-3.161093       3.861545       
-3.122478       4.055196       
-3.081926       4.237209       
-3.039554       4.407405       
-2.995480       4.565677       
-2.949823       4.711982       
-2.902703       4.846342       
-2.854240       4.968837       
-2.804551       5.079604       
-2.753755       5.178827       
-2.701967       5.266737       
-2.649300       5.343606       
-2.595864       5.409742       
-2.541766       5.465480       
-2.487111       5.511185       
-2.432000       5.547243       
-2.376527       5.574054       
-2.320787       5.592034       
-2.264866       5.601606       
-2.208850       5.603201       
-2.152818       5.597249       
-2.096846       5.584182       
-2.041004       5.564428       
-1.985360       5.538408       
-1.929975       5.506535       
-1.874910       5.469216       
-1.820218       5.426842       
-1.765950       5.379796       
-1.712152       5.328445       
-1.658867       5.273142       
-1.606136       5.214227       
-1.553993       5.152022       
-1.502473       5.086838       
-1.451605       5.018966       
-1.401415       4.948683       
-1.351928       4.876252       
-1.303166       4.801920       
-1.255147       4.725919       
-1.207887       4.648466       
-1.161403       4.569765       
-1.115705       4.490006       
-1.070805       4.409367       
-1.026711       4.328012       
-0.983431       4.246094       
-0.940970       4.163754       
-0.899333       4.081124       
-0.858522       3.998324       
-0.818538       3.915465       
-0.779384       3.832649       
-0.741057       3.749970       
-0.703557       3.667514       
-0.666882       3.585358       
-0.631029       3.503575       
-0.595993       3.422229       
-0.561771       3.341380       
-0.528357       3.261082       
-0.495746       3.181382       
-0.463932       3.102325       
-0.432909       3.023950       
-0.402670       2.946294       
-0.373207       2.869387       
-0.344513       2.793261       
-0.316580       2.717939       
-0.289401       2.643445       
-0.262966       2.569801       
-0.237268       2.497024       
-0.212298       2.425131       
-0.188047       2.354137       
-0.164505       2.284054       
-0.141665       2.214896       
-0.119516       2.146672       
-0.098049       2.079392       
-0.077255       2.013064       
-0.057125       1.947695       
-0.037648       1.883293       
-0.018815       1.819863       
-0.000616       1.757412       
0.016958        1.695944       
0.033917        1.635463       
0.050272        1.575975       
0.066032        1.517483       
0.081207        1.459992       
0.095807        1.403504       
0.109842        1.348024       
0.123322        1.293554       
0.136257        1.240098       
0.148658        1.187659       
0.160535        1.136240       
0.171897        1.085845       
0.182756        1.036476       
0.193121        0.988137       
0.203002        0.940830       
0.212410        0.894558       
0.221356        0.849325       
0.229849        0.805134       
0.237900        0.761987       
0.245520        0.719888       
0.252719        0.678840       
0.259508        0.638846       
0.265896        0.599908       
0.271895        0.562030       
0.277515        0.525214       
0.282768        0.489465       
0.287662        0.454783       
0.292210        0.421173       
0.296422        0.388636       
0.300308        0.357176       
0.303880        0.326796       
0.307148        0.297497       
0.310123        0.269282       
0.312816        0.242153       
0.315237        0.216114       
0.317398        0.191165       
0.319310        0.167310       
0.320983        0.144549       
0.322429        0.122884       
0.323657        0.102318       
0.324681        0.082852       
0.325509        0.064487       
0.326154        0.047224       
0.326626        0.031065       
0.326937        0.016011       
0.327097        0.002062       
0.327118        -0.010781      
0.327010        -0.022517      
0.326785        -0.033146      
0.326453        -0.042668      
0.326026        -0.051082      
0.325516        -0.058389      
0.324932        -0.064589      
0.324286        -0.069681      
0.323589        -0.073668      
0.322852        -0.076548      
0.322087        -0.078323      
0.321304        -0.078995      
0.320514        -0.078563      
0.319728        -0.077029      
0.318958        -0.074394      
0.318214        -0.070661      
0.317507        -0.065830      
0.316849        -0.059903      
0.316250        -0.052883      
0.315721        -0.044770      
0.315273        -0.035568      
0.314918        -0.025279      
0.314665        -0.013905      
0.314526        -0.001449      
0.314511        0.012087       
0.314632        0.026699       
0.314899        0.042385       
0.315323        0.059142       
0.315915        0.076965       
0.316684        0.095853       
0.317643        0.115801       
0.318801        0.136805       
0.320169        0.158862       
0.321757        0.181967       
0.323577        0.206117       
0.325638        0.231307       
0.327951        0.257532       
0.330527        0.284789       
0.333374        0.313071       
0.336505        0.342374       
0.339929        0.372693       
0.343656        0.404022       
0.347696        0.436356       
0.352060        0.469689       
0.356757        0.504015       
0.361797        0.539327       
0.367190        0.575618       
0.372946        0.612883       
0.379075        0.651113       
0.385586        0.690302       
0.392489        0.730441       
0.399794        0.771522       
0.407509        0.813538       
0.415644        0.856478       
0.424209        0.900334       
0.433212        0.945095       
0.442663        0.990752       
0.452571        1.037294       
0.462944        1.084710       
0.473791        1.132986       
0.485121        1.182111       
0.496942        1.232072       
0.509262        1.282853       
0.522091        1.334441       
0.535435        1.386820       
0.549304        1.439972       
0.563703        1.493879       
0.578642        1.548524       
0.594127        1.603886       
0.610166        1.659943       
0.626766        1.716673       
0.643932        1.774052       
0.661673        1.832053       
0.679993        1.890650       
0.698900        1.949814       
0.718398        2.009512       
0.738493        2.069713       
0.759190        2.130380       
0.780494        2.191475       
0.802409        2.252959       
0.824938        2.314789       
0.848086        2.376918       
0.871855        2.439298       
0.896248        2.501877       
0.921267        2.564600       
0.946913        2.627408       
0.973187        2.690237       
1.000090        2.753022       
1.027620        2.815692       
1.055777        2.878171       
1.084559        2.940380       
1.113962        3.002234       
1.143985        3.063643       
1.174621        3.124513       
1.205866        3.184744       
1.237714        3.244230       
1.270156        3.302859       
1.303185        3.360513       
1.336790        3.417071       
1.370960        3.472400       
1.405684        3.526367       
1.440948        3.578827       
1.476736        3.629633       
1.513033        3.678628       
1.549819        3.725652       
1.587075        3.770535       
1.624781        3.813104       
1.662912        3.853177       
1.701444        3.890569       
1.740349        3.925088       
1.779600        3.956537       
1.819166        3.984713       
1.859013        4.009410       
1.899107        4.030420       
1.939411        4.047530       
1.979886        4.060524       
2.020492        4.069187       
2.061183        4.073303       
2.101916        4.072657       
2.142643        4.067035       
2.183313        4.056227       
2.223876        4.040029       
2.264276        4.018241       
2.304458        3.990673       
2.344365        3.957141       
2.383936        3.917475       
2.423111        3.871518       
2.461826        3.819127       
2.500018        3.760173       
2.537619        3.694549       
2.574565        3.622167       
2.610787        3.542961       
2.646216        3.456887       
2.680785        3.363929       
2.714424        3.264097       
2.747065        3.157429       
2.778640        3.043993       
2.809080        2.923888       
2.838318        2.797245       
2.866291        2.664225       
2.892933        2.525025       
2.918183        2.379872       
2.941982        2.229028       
2.964272        2.072785       
2.985000        1.911468       
3.004115        1.745431       
3.021569        1.575057       
3.037320        1.400757       
3.051327        1.222965       
3.063557        1.042139       
3.073978        0.858758       
3.082566        0.673314       
3.089299        0.486319       
3.094162        0.298291       
3.097145        0.109757       
3.098243        -0.078752      
3.097455        -0.266703      
3.094788        -0.453567      
3.090253        -0.638823      
3.083864        -0.821959      
3.075645        -1.002473      
3.065620        -1.179885      
3.053821        -1.353728      
3.040284        -1.523562      
3.025048        -1.688967      
3.008159        -1.849553      
2.989663        -2.004955      
2.969613        -2.154840      
2.948065        -2.298906      
2.925076        -2.436880      
2.900707        -2.568524      
2.875022        -2.693634      
2.848086        -2.812034      
2.819965        -2.923585      
2.790729        -3.028177      
2.760448        -3.125732      
2.729190        -3.216202      
2.697028        -3.299567      
2.664033        -3.375836      
2.630274        -3.445042      
2.595824        -3.507244      
2.560751        -3.562520      
2.525126        -3.610973      
2.489017        -3.652723      
2.452489        -3.687905      
2.415610        -3.716674      
2.378444        -3.739194      
2.341052        -3.755641      
2.303495        -3.766205      
2.265833        -3.771079      
2.228122        -3.770466      
2.190418        -3.764572      
2.152772        -3.753610      
2.115236        -3.737793      
2.077858        -3.717335      
2.040685        -3.692451      
2.003760        -3.663356      
1.967127        -3.630262      
1.930824        -3.593379      
1.894890        -3.552914      
1.859361        -3.509070      
1.824270        -3.462044      
1.789650        -3.412032      
1.755529        -3.359220      
1.721937        -3.303792      
1.688899        -3.245924      
1.656440        -3.185788      
1.624582        -3.123548      
1.593347        -3.059363      
1.562753        -2.993386      
1.532819        -2.925762      
1.503562        -2.856631      
1.474995        -2.786128      
1.447134        -2.714379      
1.419990        -2.641508      
1.393575        -2.567630      
1.367899        -2.492856      
1.342970        -2.417291      
1.318797        -2.341036      
1.295387        -2.264184      
1.272745        -2.186827      
1.250877        -2.109049      
1.229786        -2.030932      
1.209477        -1.952553      
1.189952        -1.873984      
1.171212        -1.795295      
1.153259        -1.716552      
1.136093        -1.637815      
1.119715        -1.559145      
1.104124        -1.480596      
1.089318        -1.402222      
1.075296        -1.324073      
1.062055        -1.246197      
1.049593        -1.168640      
1.037906        -1.091444      
1.026992        -1.014651      
1.016845        -0.938300      
1.007462        -0.862430      
0.998838        -0.787075      
0.990967        -0.712271      
0.983845        -0.638051      
0.977464        -0.564447      
0.971820        -0.491489      
0.966905        -0.419208      
0.962713        -0.347632      
0.959236        -0.276789      
0.956469        -0.206707      
0.954402        -0.137413      
0.953027        -0.068932      
0.952338        -0.001290      
0.952325        0.065487       
0.952980        0.131375       
0.954294        0.196350       
0.956257        0.260386       
0.958861        0.323460       
0.962096        0.385548       
0.965951        0.446625       
0.970417        0.506667       
0.975484        0.565650       
0.981141        0.623550       
0.987376        0.680342       
0.994180        0.736002       
1.001540        0.790503       
1.009445        0.843822       
1.017883        0.895933       
1.026842        0.946809       
1.036310        0.996425       
1.046275        1.044752       
1.056722        1.091765       
1.067640        1.137436       
1.079014        1.181736       
1.090831        1.224637       
1.103078        1.266110       
1.115739        1.306125       
1.128800        1.344652       
1.142247        1.381661       
1.156063        1.417120       
1.170234        1.450998       
1.184744        1.483263       
1.199577        1.513883       
1.214716        1.542825       
1.230144        1.570056       
1.245845        1.595543       
1.261800        1.619252       
1.277993        1.641150       
1.294404        1.661203       
1.311016        1.679377       
1.327810        1.695639       
1.344766        1.709954       
1.361866        1.722291       
1.379089        1.732615       
1.396415        1.740895       
1.413824        1.747098       
1.431295        1.751194       
1.448807        1.753153       
1.466338        1.752944       
1.483868        1.750541       
1.501373        1.745916       
1.518832        1.739045       
1.536223        1.729902       
1.553522        1.718468       
1.570707        1.704721       
1.587754        1.688644       
1.604640        1.670222       
1.621342        1.649441       
1.637837        1.626291       
1.654100        1.600764       
1.670107        1.572856       
1.685836        1.542565       
1.701262        1.509893       
1.716361        1.474845       
1.731109        1.437430       
1.745483        1.397661       
1.759460        1.355552       
1.773015        1.311125       
1.786127        1.264404       
1.798771        1.215416       
1.810925        1.164194       
1.822567        1.110774       
1.833675        1.055196       
1.844226        0.997505       
1.854202        0.937750       
1.863579        0.875984       
1.872339        0.812263       
1.880462        0.746648       
1.887928        0.679203       
1.894720        0.609997       
1.900820        0.539102       
1.906211        0.466591       
1.910877        0.392543       
1.914802        0.317040       
1.917973        0.240164       
1.920374        0.162001       
1.921994        0.082640       
1.922821        0.002170       
1.922842        -0.079317      
1.922049        -0.161730      
1.920432        -0.244974      
1.917982        -0.328957      
1.914693        -0.413584      
1.910557        -0.498761      
1.905569        -0.584397      
1.899725        -0.670398      
1.893021        -0.756674      
1.885455        -0.843136      
1.877023        -0.929697      
1.867726        -1.016271      
1.857564        -1.102777      
1.846536        -1.189136      
1.834644        -1.275270      
1.821892        -1.361108      
1.808281        -1.446581      
1.793815        -1.531624      
1.778499        -1.616176      
1.762337        -1.700181      
1.745335        -1.783587      
1.727499        -1.866348      
1.708836        -1.948421      
1.689351        -2.029768      
1.669054        -2.110358      
1.647950        -2.190163      
1.626049        -2.269160      
1.603357        -2.347334      
1.579884        -2.424671      
1.555637        -2.501164      
1.530625        -2.576812      
1.504857        -2.651617      
1.478341        -2.725586      
1.451085        -2.798731      
1.423098        -2.871069      
1.394387        -2.942621      
1.364961        -3.013412      
1.334827        -3.083470      
1.303992        -3.152828      
1.272464        -3.221524      
1.240249        -3.289595      
1.207353        -3.357087      
1.173782        -3.424043      
1.139541        -3.490513      
1.104636        -3.556547      
1.069071        -3.622198      
1.032849        -3.687521      
0.995974        -3.752573      
0.958448        -3.817411      
0.920274        -3.882093      
0.881453        -3.946680      
0.841986        -4.011231      
0.801874        -4.075806      
0.761116        -4.140465      
0.719711        -4.205268      
0.677658        -4.270272      
0.634956        -4.335535      
0.591600        -4.401113      
0.547589        -4.467059      
0.502918        -4.533424      
0.457584        -4.600258      
0.411582        -4.667606      
0.364906        -4.735510      
0.317550        -4.804008      
0.269510        -4.873132      
0.220779        -4.942912      
0.171350        -5.013370      
0.121216        -5.084522      
0.070371        -5.156379      
0.018807        -5.228943      
-0.033482       -5.302209      
-0.086504       -5.376162      
-0.140266       -5.450778      
-0.194774       -5.526025      
-0.250034       -5.601856      
-0.306052       -5.678216      
-0.362835       -5.755035      
-0.420385       -5.832229      
-0.478707       -5.909702      
-0.537804       -5.987340      
-0.597678       -6.065014      
-0.658328       -6.142576      
-0.719754       -6.219861      
-0.781952       -6.296682      
-0.844919       -6.372834      
-0.908647       -6.448088      
-0.973128       -6.522195      
-1.038350       -6.594878      
-1.104299       -6.665840      
-1.170957       -6.734755      
-1.238305       -6.801272      
-1.306318       -6.865013      
-1.374968       -6.925574      
-1.444224       -6.982522      
-1.514049       -7.035395      
-1.584403       -7.083706      
-1.655240       -7.126939      
-1.726509       -7.164554      
-1.798155       -7.195983      
-1.870115       -7.220636      
-1.942321       -7.237902      
-2.014700       -7.247149      
-2.087171       -7.247730      
-2.159649       -7.238985      
-2.232039       -7.220247      
-2.304241       -7.190843      
-2.376149       -7.150102      
-2.447650       -7.097364      
-2.518624       -7.031977      
-2.588944       -6.953317      
-2.658477       -6.860784      
-2.727085       -6.753817      
-2.794623       -6.631901      
-2.860942       -6.494575      
-2.925888       -6.341443      
-2.989302       -6.172179      
-3.051024       -5.986542      
-3.110889       -5.784379      
-3.168733       -5.565636      
-3.224390       -5.330367      
-3.277693       -5.078736      
-3.328481       -4.811028      
-3.376591       -4.527650      
-3.421867       -4.229133      
-3.464159       -3.916137      
-3.503320       -3.589448      
-3.539215       -3.249974      
-3.571714       -2.898746      
-3.600702       -2.536904      
-3.626071       -2.165696      
-3.647728       -1.786464      
-3.665592       -1.400632      
-3.679599       -1.009695      
-3.689696       -0.615202      
-3.695848       -0.218742      
-3.698035       0.178075       
-3.696254       0.573631       
-3.690518       0.966323       
-3.680855       1.354573       
-3.667309       1.736849       
-3.649941       2.111679       
-3.628824       2.477664       
-3.604047       2.833496       
-3.575712       3.177960       
-3.543933       3.509953       
-3.508833       3.828485       
-3.470548       4.132688       
-3.429221       4.421819       
-3.385003       4.695260       
-3.338051       4.952520       
-3.288525       5.193233       
-3.236593       5.417153       
-3.182422       5.624151       
-3.126180       5.814208       
-3.068038       5.987407       
-3.008164       6.143930       
-2.946725       6.284041       
-2.883884       6.408088       
-2.819803       6.516483       
-2.754638       6.609701       
-2.688541       6.688268       
-2.621659       6.752752       
-2.554131       6.803756       
-2.486094       6.841907       
-2.417675       6.867855       
-2.348996       6.882257       
-2.280174       6.885778       
-2.211316       6.879084       
-2.142525       6.862832       
-2.073897       6.837673       
-2.005520       6.804243       
-1.937477       6.763162       
-1.869846       6.715028       
-1.802696       6.660419       
-1.736091       6.599891       
-1.670092       6.533971       
-1.604753       6.463164       
-1.540121       6.387946       
-1.476242       6.308767       
-1.413154       6.226051       
-1.350893       6.140194       
-1.289491       6.051568       
-1.228976       5.960516       
-1.169371       5.867359       
-1.110697       5.772394       
-1.052973       5.675893       
-0.996214       5.578107       
-0.940433       5.479266       
-0.885640       5.379581       
-0.831845       5.279242       
-0.779052       5.178423       
-0.727268       5.077281       
-0.676495       4.975956       
-0.626736       4.874576       
-0.577990       4.773253       
-0.530257       4.672089       
-0.483536       4.571173       
-0.437825       4.470582       
-0.393119       4.370387       
-0.349415       4.270647       
-0.306709       4.171413       
-0.264994       4.072732       
-0.224267       3.974641       
-0.184521       3.877171       
-0.145749       3.780350       
-0.107946       3.684200       
-0.071104       3.588739       
-0.035216       3.493982       
-0.000276       3.399938       
0.033723        3.306617       
0.066789        3.214026       
0.098930        3.122167       
0.130151        3.031043       
0.160462        2.940656       
0.189868        2.851005       
0.218378        2.762091       
0.245999        2.673911       
0.272738        2.586465       
0.298603        2.499751       
0.323600        2.413766       
0.347738        2.328510       
0.371023        2.243982       
0.393463        2.160181       
0.415065        2.077107       
0.435836        1.994759       
0.455783        1.913140       
0.474915        1.832251       
0.493237        1.752094       
0.510758        1.672673       
0.527485        1.593992       
0.543425        1.516056       
0.558586        1.438871       
0.572974        1.362443       
0.586599        1.286780       
0.599466        1.211889       
0.611585        1.137780       
0.622963        1.064462       
0.633608        0.991945       
0.643527        0.920240       
0.652730        0.849358       
0.661223        0.779312       
0.669016        0.710113       
0.676117        0.641774       
0.682535        0.574309       
0.688278        0.507731       
0.693356        0.442054       
0.697776        0.377291       
0.701549        0.313456       
0.704684        0.250563       
0.707189        0.188627       
0.709076        0.127661       
0.710352        0.067678       
0.711029        0.008694       
0.711116        -0.049279      
0.710623        -0.106228      
0.709561        -0.162140      
0.707939        -0.217001      
0.705769        -0.270801      
0.703061        -0.323527      
0.699826        -0.375168      
0.696074        -0.425712      
0.691817        -0.475151      
0.687066        -0.523473      
0.681831        -0.570669      
0.676124        -0.616732      
0.669957        -0.661653      
0.663340        -0.705423      
0.656286        -0.748038      
0.648806        -0.789489      
0.640911        -0.829771      
0.632613        -0.868880      
0.623924        -0.906811      
0.614856        -0.943559      
0.605421        -0.979122      
0.595630        -1.013496      
0.585495        -1.046680      
0.575028        -1.078671      
0.564241        -1.109469      
0.553146        -1.139072      
0.541756        -1.167481      
0.530081        -1.194696      
0.518134        -1.220717      
0.505927        -1.245546      
0.493471        -1.269183      
0.480779        -1.291631      
0.467863        -1.312892      
0.454734        -1.332968      
0.441405        -1.351862      
0.427886        -1.369576      
0.414190        -1.386115      
0.400329        -1.401480      
0.386314        -1.415676      
0.372157        -1.428707      
0.357870        -1.440575      
0.343465        -1.451285      
0.328952        -1.460841      
0.314343        -1.469247      
0.299651        -1.476507      
0.284886        -1.482624      
0.270060        -1.487603      
0.255184        -1.491448      
0.240269        -1.494163      
0.225327        -1.495751      
0.210370        -1.496216      
0.195408        -1.495563      
0.180452        -1.493794      
0.165514        -1.490914      
0.150605        -1.486925      
0.135736        -1.481832      
0.120917        -1.475638      
0.106161        -1.468345      
0.091478        -1.459957      
0.076878        -1.450477      
0.062373        -1.439908      
0.047974        -1.428252      
0.033692        -1.415512      
0.019537        -1.401691      
0.005520        -1.386792      
-0.008348       -1.370816      
-0.022056       -1.353767      
-0.035594       -1.335647      
-0.048951       -1.316457      
-0.062115       -1.296201      
-0.075077       -1.274881      
-0.087826       -1.252499      
-0.100351       -1.229058      
-0.112641       -1.204560      
-0.124687       -1.179007      
-0.136477       -1.152402      
-0.148001       -1.124747      
-0.159249       -1.096046      
-0.170209       -1.066302      
-0.180872       -1.035516      
-0.191227       -1.003693      
-0.201264       -0.970835      
-0.210973       -0.936946      
-0.220342       -0.902030      
-0.229362       -0.866090      
-0.238023       -0.829131      
-0.246315       -0.791156      
-0.254226       -0.752170      
-0.261748       -0.712178      
-0.268870       -0.671184      
-0.275581       -0.629195      
-0.281873       -0.586214      
-0.287735       -0.542248      
-0.293158       -0.497303      
-0.298131       -0.451384      
-0.302645       -0.404498      
-0.306690       -0.356652      
-0.310256       -0.307852      
-0.313335       -0.258105      
-0.315916       -0.207419      
-0.317990       -0.155800      
-0.319548       -0.103256      
-0.320581       -0.049796      
-0.321079       0.004574       
-0.321033       0.059845       
-0.320434       0.116009       
-0.319274       0.173057       
-0.317544       0.230983       
-0.315234       0.289776       
-0.312336       0.349430       
-0.308842       0.409935       
-0.304743       0.471283       
-0.300030       0.533466       
-0.294695       0.596476       
-0.288730       0.660304       
-0.282127       0.724942       
-0.274878       0.790382       
-0.266974       0.856616       
-0.258408       0.923637       
-0.249171       0.991436       
-0.239257       1.060007       
-0.228657       1.129341       
-0.217364       1.199432       
-0.205369       1.270272       
-0.192667       1.341855       
-0.179248       1.414173       
-0.165106       1.487220       
-0.150234       1.560990       
-0.134624       1.635475       
-0.118269       1.710668       
-0.101163       1.786564       
-0.083297       1.863156       
-0.064666       1.940435       
-0.045261       2.018396       
-0.025077       2.097030       
-0.004107       2.176329       
0.017656        2.256284       
0.040219        2.336887       
0.063588        2.418126       
0.087769        2.499991       
0.112769        2.582469       
0.138594        2.665546       
0.165249        2.749207       
0.192741        2.833435       
0.221076        2.918210       
0.250258        3.003512       
0.280293        3.089315       
0.311186        3.175592       
0.342942        3.262314       
0.375565        3.349447       
0.409060        3.436952       
0.443429        3.524788       
0.478677        3.612907       
0.514806        3.701257       
0.551819        3.789781       
0.589716        3.878413       
0.628501        3.967084       
0.668171        4.055715       
0.708729        4.144221       
0.750171        4.232506       
0.792496        4.320467       
0.835701        4.407992       
0.879780        4.494958       
0.924730        4.581229       
0.970542        4.666661       
1.017209        4.751096       
1.064720        4.834362       
1.113064        4.916277       
1.162226        4.996642       
1.212193        5.075245       
1.262945        5.151858       
1.314464        5.226238       
1.366726        5.298126       
1.419707        5.367248       
1.473380        5.433310       
1.527713        5.496005       
1.582673        5.555009       
1.638223        5.609981       
1.694323        5.660562       
1.750929        5.706381       
1.807992        5.747051       
1.865463        5.782170       
1.923285        5.811325       
1.981398        5.834091       
2.039739        5.850033       
2.098239        5.858711       
2.156826        5.859677       
2.215423        5.852484       
2.273948        5.836684       
2.332315        5.811832       
2.390433        5.777493       
2.448208        5.733243       
2.505540        5.678674       
2.562327        5.613399       
2.618461        5.537056       
2.673832        5.449314       
2.728325        5.349878       
2.781824        5.238494       
2.834208        5.114952       
2.885358        4.979098       
2.935149        4.830829       
2.983457        4.670108       
3.030158        4.496960       
3.075128        4.311483       
3.118243        4.113845       
3.159381        3.904293       
3.198424        3.683150       
3.235256        3.450820       
3.269764        3.207783       
3.301842        2.954603       
3.331388        2.691918       
3.358307        2.420442       
3.382511        2.140958       
3.403921        1.854318       
3.422464        1.561431       
3.438078        1.263263       
3.450711        0.960823       
3.460319        0.655159       
3.466871        0.347346       
3.470344        0.038481       
3.470729        -0.270332      
3.468026        -0.577989      
3.462246        -0.883396      
3.453412        -1.185478      
3.441557        -1.483194      
3.426725        -1.775536      
3.408970        -2.061547      
3.388354        -2.340322      
3.364951        -2.611017      
3.338841        -2.872857      
3.310112        -3.125136      
3.278861        -3.367223      
3.245189        -3.598568      
3.209203        -3.818696      
3.171016        -4.027214      
3.130744        -4.223809      
3.088506        -4.408244      
3.044424        -4.580360      
2.998620        -4.740071      
2.951219        -4.887358      
2.902346        -5.022271      
2.852123        -5.144919      
2.800674        -5.255467      
2.748119        -5.354133      
2.694578        -5.441178      
2.640166        -5.516907      
2.584997        -5.581658      
2.529180        -5.635799      
2.472822        -5.679726      
2.416025        -5.713852      
2.358887        -5.738609      
2.301500        -5.754439      
2.243956        -5.761791      
2.186338        -5.761120      
2.128727        -5.752879      
2.071198        -5.737520      
2.013823        -5.715491      
1.956668        -5.687231      
1.899796        -5.653171      
1.843264        -5.613728      
1.787127        -5.569309      
1.731434        -5.520307      
1.676231        -5.467100      
1.621560        -5.410049      
1.567459        -5.349500      
1.513964        -5.285784      
1.461106        -5.219213      
1.408914        -5.150085      
1.357413        -5.078679      
1.306626        -5.005259      
1.256574        -4.930074      
1.207273        -4.853355      
1.158740        -4.775321      
1.110986        -4.696174      
1.064025        -4.616103      
1.017864        -4.535283      
0.972511        -4.453877      
0.927972        -4.372035      
0.884252        -4.289896      
0.841353        -4.207587      
0.799277        -4.125225      
0.758025        -4.042918      
0.717595        -3.960764      
0.677988        -3.878853      
0.639199        -3.797267      
0.601227        -3.716079      
0.564066        -3.635358      
0.527712        -3.555164      
0.492161        -3.475551      
0.457405        -3.396570      
0.423439        -3.318265      
0.390257        -3.240676      
0.357850        -3.163837      
0.326212        -3.087782      
0.295334        -3.012537      
0.265208        -2.938128      
0.235827        -2.864577      
0.207181        -2.791903      
0.179262        -2.720124      
0.152061        -2.649253      
0.125569        -2.579305      
0.099775        -2.510290      
0.074673        -2.442218      
0.050250        -2.375097      
0.026499        -2.308936      
0.003410        -2.243740      
-0.019027       -2.179515      
-0.040823       -2.116266      
-0.061985       -2.053995      
-0.082525       -1.992708      
-0.102452       -1.932407      
-0.121776       -1.873095      
-0.140507       -1.814773      
-0.158655       -1.757445      
-0.176229       -1.701112      
-0.193241       -1.645776      
-0.209698       -1.591439      
-0.225613       -1.538102      
-0.240994       -1.485767      
-0.255851       -1.434436      
-0.270196       -1.384110      
-0.284037       -1.334792      
-0.297385       -1.286483      
-0.310250       -1.239184      
-0.322641       -1.192899      
-0.334570       -1.147628      
-0.346047       -1.103374      
-0.357080       -1.060140      
-0.367682       -1.017927      
-0.377861       -0.976738      
-0.387628       -0.936575      
-0.396994       -0.897441      
-0.405969       -0.859339      
-0.414562       -0.822271      
-0.422785       -0.786239      
-0.430647       -0.751247      
-0.438160       -0.717297      
-0.445333       -0.684392      
-0.452176       -0.652534      
-0.458702       -0.621727      
-0.464919       -0.591973      
-0.470839       -0.563275      
-0.476472       -0.535635      
-0.481828       -0.509055      
-0.486918       -0.483539      
-0.491754       -0.459089      
-0.496345       -0.435707      
-0.500702       -0.413396      
-0.504836       -0.392157      
-0.508757       -0.371992      
-0.512477       -0.352904      
-0.516006       -0.334894      
-0.519355       -0.317963      
-0.522535       -0.302114      
-0.525556       -0.287348      
-0.528429       -0.273665      
-0.531166       -0.261067      
-0.533777       -0.249554      
-0.536272       -0.239128      
-0.538664       -0.229788      
-0.540962       -0.221536      
-0.543177       -0.214371      
-0.545321       -0.208292      
-0.547403       -0.203301      
-0.549436       -0.199396      
-0.551430       -0.196576      
-0.553396       -0.194841      
-0.555345       -0.194190      
-0.557287       -0.194622      
-0.559233       -0.196134      
-0.561194       -0.198726      
-0.563181       -0.202395      
-0.565205       -0.207140      
-0.567277       -0.212957      
-0.569406       -0.219845      
-0.571605       -0.227800      
-0.573883       -0.236820      
-0.576251       -0.246901      
-0.578720       -0.258039      
-0.581300       -0.270232      
-0.584003       -0.283475      
-0.586837       -0.297764      
-0.589815       -0.313094      
-0.592946       -0.329460      
-0.596241       -0.346858      
-0.599709       -0.365283      
-0.603362       -0.384728      
-0.607209       -0.405189      
-0.611261       -0.426658      
-0.615528       -0.449129      
-0.620019       -0.472596      
-0.624745       -0.497051      
-0.629715       -0.522487      
-0.634940       -0.548896      
-0.640429       -0.576270      
-0.646192       -0.604600      
-0.652238       -0.633878      
-0.658577       -0.664093      
-0.665218       -0.695236      
-0.672170       -0.727297      
-0.679443       -0.760264      
-0.687046       -0.794127      
-0.694987       -0.828873      
-0.703276       -0.864489      
-0.711921       -0.900963      
-0.720930       -0.938281      
-0.730313       -0.976428      
-0.740077       -1.015388      
-0.750231       -1.055147      
-0.760783       -1.095687      
-0.771740       -1.136989      
